title,platform,developer,genre,rating,release_date,summary,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg
Firework - a modern tale,Xbox One,Fantastico Studio,"['Action', 'General', 'Platformer', '2D']",E,"Feb 12, 2021",Vibes of Mega Man but this retro action platformer is no clone. I really enjoyed playing through it. The enemy designs are neat. The gameplay is fun and kept me going from start to finish in one sitting which is a sign of a good game to me. Achievement hunters be warned. You can beat the game and unlock just 1 of them. It's highly recommended.,0,No score yet,0,2,0,tbd,No user score yet,2,0,0
Fish Tank (2018),Xbox One,Bionic Pony,"['Simulation', 'Virtual', 'Pet']",,"Nov  6, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Fishing Adventure,Xbox One,MasterCode,"['Sports', 'Individual', 'Nature', 'Fishing']",E,"Aug 13, 2021",,0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Fishing Planet,Xbox One,Fishing Planet LLC,"['Sports', 'Individual', 'Nature', 'Fishing']",E,"Jul 10, 2019","Fishing Planet is an Online free to play, super immersive Fishing Sim. From bobbers to bottom Rigs, you'll want to go grab your folding chair and drag it to your TV. With Tons of Rods and reels, Hundreds of bait and lure options, and over a hundred kinds of fish to catch, this is one of the most complete fishing games to date! Start off small with a simple rod, a bobber, and some bait, and work your way to fishing holes around the world. With a steep learning curve and several ways to fish the dozens of species, this game can keep you reeling for hours on end. The right Rod and Reel, with the right tackle, to catch the right fish, Fishing Planet has fishing to a science. The fish you pull up are nearly photo quality real, and you can even take a good look at them on your line. Pulling up my first fish with fight was a treat, just like landing that fish in real life, you just don't get to take it home and fry it up. The game isn't slow, It's fishing, but it is a bit tedious, and grindy. Everything costs in-game currency, bait, hardware, tackle, and travel will all have their price tags. How do you supplement these expenditures? You Fish! This game is not for everyone, if you don't like to go fishing, you likely won't enjoy this game. Personally I enjoy fishing, to the point that I've put hours into other games with fishing mechanics, just to fish. If you Love fishing, this game is a treat, with wonderful physics, great ambiance, and no mosquitoes!",0,No score yet,0,0,0,5.8,Mixed or average reviews,2,0,2
Fishing Sim World,Xbox One,Dovetail Games,"['Sports', 'Individual', 'Nature', 'Fishing']",E,"Sep 18, 2018","The fishing mechanics have quite a bit of realism included in them which means catching certain fish is a very rewarding experience. There is a decent amount of variety present when it comes to the locations you can visit and this does make the game have some replay value. I really liked that you’re able to buy all of the fishing gear straight away instead of unlocking it because it keeps grinding down to a minimum. Each lake has character and fishing on them is a very relaxing and sometimes exciting experience. The game has a few bugs at the moment and whilst none of them are really major they can impact on your overall experience at times. I found the controls to be a little awkward most of the time and they didn’t always feel as tight and responsive as they should’ve been. There isn’t anything really wrong with the presentation side of the game there isn’t really anything that stands out either. Fishing game’s are niche in my opinion and I don’t know many people that really enjoy these types of game’s. Thankfully though I do enjoy them because I find them relaxing and peaceful and it takes me back to being a kid because I used to fish with my dad a lot when I was younger. As you can imagine then I did have some interest in Fishing Sim World and after playing it for a while I realised that it’s not a bad game at all, but it still does have a few shortcomings. Without a doubt my favourite thing about this game was its fishing mechanics and the reason why it was my favourite thing is because the mechanics had a nice realistic feel to them. I also liked the idea of being able to fish at a number of different locations and thankfully these locations have been done well even if the presentation side of the game is a little lacking at times. This however isn’t a big issue and when they sort out the awkward controls then I can see this being a game that I return to time and time again and for that reason the game does enough to get a recommendation because I personally love fishing games.",71,Mixed or average reviews,2,4,0,tbd,No user score yet,1,0,0
Fishing Sim World: Bass Pro Shops Edition,Xbox One,"Dovetail Games, Cokem International","['Sports', 'Individual', 'Nature', 'Fishing']",E,"Sep 30, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Fishing Sim World: Pro Tour Collector's Edition,Xbox One,Dovetail Games,"['Sports', 'Individual', 'Nature', 'Fishing']",E,"Apr 14, 2020","Fishing Sim World: Pro Tour base game features an authentic career mode where you work your way up to an elite angler. Compete against over 100 of the best anglers on the planet including Ali Hamidi and Scott Martin across Carp, Bass and Predator fishing. Unlock sponsorship offers, gain career earnings and social media followers.",0,No score yet,0,0,0,tbd,No user score yet,2,0,0
Fishing: Barents Sea - Complete Edition,Xbox One,Misc Games,"['Simulation', 'Virtual', 'Marine', 'Civilian', 'Career']",E,"Dec 13, 2019","Take the helm of your very own fishing boat and explore the vastness of the Norwegian sea. Start with the little boat inherited from your grandfather, catch fish, and earn money for upgrades as well as bigger and better boats. Enjoy the beautiful Barents Sea and make your fishing industry dreams come true.",0,No score yet,0,2,0,tbd,No user score yet,2,1,0
Fishing: North Atlantic,Xbox One,Misc Games,"['Simulation', 'Marine', 'Civilian']",E,"Jun 30, 2021",This game is a blast to play. The graphics are beautiful. If you love fishing or simulator style games this game is for you. Has a few small bugs but the developers seem to be very active in making sure everything works.,0,No score yet,0,2,0,tbd,No user score yet,1,0,0
Fission Superstar X,Xbox One,Turbo Pelvis 3000 inc.,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",,"May 21, 2019","Fission Superstar X's AI impressed me because they deliver a different strategy each time and defeating enemies always felt fresh. Fission Superstar X gained my attention almost immediately because it had a look to it that was very unique, but was the gameplay as unique as its presentation? Yes it is, because it features a number of different mechanics you wouldn’t expect in this genre and the most impressive thing is that these different mechanics work extremely well together. Fission Superstar X is a side-scrolling shooter and a challenging side-scrolling shooter,  so expect a challenge each time you begin a new run. The challenge then can become overbearing early on while you gain familiarity in the game, so you may encounter a slight frustration on occasion. Fission Superstar X does assist by offering a huge amount of effective weapons to defeat the amount of challenging enemies and for the most part each weapon feels like it matters and is not there just for show. The content of the game has enough to keep you coming back hungry for each new run. Fission Superstar X may be very difficult and not have much of a story, but what it does well is provide an experience that’s fun and worthwhile at the same time. If you enjoy side-scrolling shooters like I do, then this game deserves a place in your Xbox One gaming library, because it’s unique in a number of different ways and gets many things very right, and some slightly wrong.",69,Mixed or average reviews,2,2,0,tbd,No user score yet,0,1,0
Five Dates,Xbox One,Good Gate Media,"['Adventure', 'Visual Novel']",T,"Nov 17, 2020","Five Dates is a completely live-action, interactive romantic comedy. The plot follows Vinny, a millennial from London, joins a dating app for the first time while living in lockdown. From a choice of five interested women, the player can control who Vinny video dates and how he interacts with their very different personalities. The interactive story unfolds in a multitude of different directions, each exploring whether compatibility, chemistry and connection are still possible in a world where physical touch is no longer an option. Five Dates is a fast-turnaround rom-com project that has been conceptualized and developed during lockdown. Mandip Gill, who played Doctor Who’s companion in the last two series of the long-running UK show, is joined by Georgia Hirst (Vikings), Marisa Abela (who is a lead in Lena Dunham’s upcoming BBC project Industry), Taheen Modak (co-lead in Maisie Williams’ new Sky show Two Weeks To Live), and Sinead Harnett (UK singer/influencer) in the cast.",0,No score yet,3,0,0,6.5,Mixed or average reviews,2,1,1
Five Finger Foolishness,Xbox One,Summer Experiments,"['Action', 'General']",,"Oct 18, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Five Nights at Freddy's 2 HD,Xbox One,Clickteam,"['Action Adventure', 'Survival']",T,"Nov 29, 2019","Welcome back to the new and improved Freddy Fazbear's Pizza! Now with new friends to entertain kids and growns-ups alike!In Five Nights at Freddy's 2, the old and aging animatronics are joined by a new cast of characters. They are kid-friendly, updated with the latest in facial recognition technology, tied into local criminal databases, and promise to put on a safe and entertaining show for kids and grown-ups alike!What could go wrong?As the new security guard working nights, your job is to monitor cameras and make sure nothing goes wrong after-hours. The previous guard has complained about the characters trying to get into the office (he has since been moved to day-shift). So to make your job easier, you've been provided with your very own empty Freddy Fazbear head, which should fool the animatronic characters into leaving you alone if they should accidentally enter your office.No place to run, and exactly one place to hide.As always, Fazbear Entertainment is not responsible for death or dismemberment.",0,No score yet,0,0,0,6.3,Mixed or average reviews,5,0,2
Five Nights at Freddy's 3 HD,Xbox One,Clickteam,"['Action', 'General']",T,"Nov 29, 2019","Childhood nightmares should remain in the past. But owners of the ""Fazbear's Fright: The Horror Attraction"" are unwittingly bringing the terror back...Thirty years after Freddy Fazbear's Pizza closed it's doors, the events that took place there have become nothing more than a rumor and a childhood memory, but the owners of ""Fazbear's Fright: The Horror Attraction"" are determined to revive the legend and make the experience as authentic as possible for patrons, going to great lengths to find anything that might have survived decades of neglect and ruin.At first there were only empty shells, a hand, a hook, an old paper-plate doll, but then a remarkable discovery was made...The attraction now has one animatronic.",0,No score yet,0,0,0,6.5,Mixed or average reviews,2,1,1
Five Nights at Freddy's 4 HD,Xbox One,Clickteam,"['Action Adventure', 'Survival']",T,"Nov 29, 2019","The last chapter of the Five Nights at Freddy's original story begins. Defend against Freddy Fazbear, Chica, Bonnie, Foxy, and even worse things in the shadows...This time, the terror has followed you home.In this last chapter of the Five Nights at Freddy's original story, you must once again defend yourself against Freddy Fazbear, Chica, Bonnie, Foxy, and even worse things that lurk in the shadows. Playing as a child whose role is yet unknown, you must safeguard yourself until 6am by watching the doors, as well as warding off unwanted creatures that may venture into your closet or onto the bed behind you.You have only a flashlight to protect yourself. It will scare away things that may be creeping at the far end of the hallways, but be careful, and listen. If something has crept too close, then shining lights in its eyes will be your end.",0,No score yet,0,0,0,6.0,Mixed or average reviews,1,2,1
Five Nights at Freddy's HD,Xbox One,"Scott Games, Clickteam","['Action Adventure', 'Survival']",T,"Nov 29, 2019","Welcome to your new summer job at Freddy Fazbear’s Pizza! The main attraction is Freddy Fazbear, animatronic robots programmed to please the crowds! As the night security guard you must watch the security cameras carefully — sometimes the animatronics function on their own. Can you survive five nights at Freddy’s?",0,No score yet,0,0,0,6.9,Mixed or average reviews,4,4,1
Five Nights at Freddy's: Core Collection,Xbox One,Maximum Games,"['Miscellaneous', 'Compilation']",T,"Jan 12, 2021",Welcome to your new job at freddy fazbear's pizza - where fantasy and fun come to life! Discover why children and adults alike love freddy and his animatronic friends as you survive a series of terrifying encounters with the cast of murderous machines that roam the halls of the pizzeria at night looking for unwelcome visitors. Remember: fazbear entertainment is not responsible for accidental or intentional death or dismemberment.,0,No score yet,0,0,0,tbd,No user score yet,1,0,1
Five Nights at Freddy's: Help Wanted,Xbox One,Steel Wool Games,"['Action Adventure', 'Survival']",,"Oct 30, 2020","Five Nights at Freddy's VR: Help Wanted is a virtual reality experience for the HTC Vive and Oculus Rift. FNaF VR: HW is a collection of classic and original mini-games set in the Five Nights universe. Survive terrifying encounters with your favorite killer animatronics in a collection of new and classic FIVE NIGHTS AT FREDDY'S experiences. ""Where fantasy and fun come to life!""* YOU'RE HIRED - Time to get your hands dirty. Repair claustrophobic ventilation systems, troubleshoot broken animatronics that could activate at any moment, or spend your evenings cowering in the nighttime security guard office.* CELEBRATE - Confront your favorite killer animatronics including; Freddy, Bonnie, Chica, Foxy, Springtrap, The Mangle, Funtime Foxy, and Circus Baby.* FUN FUN PRIZES - Toys, Plushies, Bobbleheads, and candy candy candy! Earn super fun prizes you can play with at the interactive Prize Counter! Collect well hidden Faz-Tokens to unlock even more rare collectibles for more SUPER FUN FUN FUN.* PIZZA PARTY - Scenes from classic titles have been updated and remade for a fully immersive VR experience including; Five Nights at Freddy's, Five Nights at Freddy's 2, Five Nights at Freddy's 3, Five Nights at Freddy's 4, and Five Nights at Freddy's: Sister Location.",0,No score yet,0,0,0,5.0,Mixed or average reviews,3,1,3
Five Nights at Freddy's: Security Breach,Xbox One,Steel Wool Games,"['Action Adventure', 'Survival']",T,"Nov 22, 2022","Steel Wool Studios and ScottGames are creating a new night, new location, and new ""friends"". Hey, kids! Do you want pizza?! Well, Fazbear Entertainment has spared no expense developing the world's most extreme family fun center Freddy Fazbear's Mega Pizza Plex! At three stories tall, it's the flashiest, raddest, rockingist, safest* pizzeria the universe has ever seen. Of course, Freddy and the band are excited to meet you! Utilizing the latest in animatronic technology, you can actually party with the stars themselves. So, on your next birthday, let Freddy Fazbear's Mega Pizza Plex make you a SUPERSTAR!  * Disclaimer: Fazbear Entertainment cannot guarantee guest safety",0,No score yet,0,0,0,tbd,No user score yet,2,0,0
Five Nights at Freddy's: Sister Location,Xbox One,Clickteam,"['Action Adventure', 'Survival']",,"Jul 10, 2020","Welcome to Circus Baby's Pizza World, where family fun and interactivity go beyond anything you've seen at those *other* pizza places! With cutting-edge animatronic entertainers that will knock your kids' socks off, as well as customized pizza catering, no party is complete without Circus Baby and the gang! Now hiring: Late night technician. Must enjoy cramped spaces and be comfortable around active machinery. Not responsible for death or dismemberment.",0,No score yet,0,0,0,3.8,Generally unfavorable reviews,1,1,2
Flappy Copter,Xbox One,BONGA Software,"['Action', 'Arcade']",,"Jan 17, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Flappy Frog,Xbox One,Nick John,"['Action', 'Arcade']",,"Nov 16, 2018",Flappy frog is the best game on the xbox 360 and is extremely underrated. Id say my favourite part of Flappy Frog for xbox 360 is the growth and progression of the essence of character that Flappy portrays. If this were made into a cinematic universe Flappy Frog would be thw role of a decade. This game is especially innovative by the random ethnic voices you hear in the backround that indicate peogression  Flappy Frog himeself is a bisexual man of xolour who is also the disabled recognition that we in the modern gaming world of 2002  Overall this game isunlike anything you'll EVER experience,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Flashback,Xbox One,Paul Cuisset,"['Action', 'Platformer', '2D']",E10+,"Nov 20, 2018","THE ACTION-ADVENTURE CLASSIC IS BACK TO CELEBRATE ITS 25TH ANNIVERSARY!2142. After fleeing from a space ship but stripped of all memory, the eminent scientist Conrad B. Hart awakens on Titan, a colonised moon of the planet Saturn. His enemies and kidnappers are snapping at his heels. He must find a way back to Earth, defending himself against the dangers he encounters and unravelling an insidious extra-terrestrial plot that threatens the planetOn its 25th anniversary, rediscover this classic, consistently ranked among the best 100 games of all time! It was one of the first games to use motion capture technology for more realistic animations, with backgrounds that were entirely hand-drawn and a gripping science-fiction storyline.In addition to the original 1993 game, this version includes a Modern mode, with:* Post-FX graphic filters,* Completely remastered sound and music,* A brand new ""Rewind"" function, variable according to the level of difficulty* Tutorials for those who need a boost!See if you're up to the challenge with all the demanding gameplay of the period!",0,No score yet,0,1,0,tbd,No user score yet,1,0,0
Flaskoman,Xbox One,Flying Islands Team,"['Action', 'Platformer', '2D']",E,"Sep 14, 2021",,0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Flat Heroes,Xbox One,Parallel Circles,"['Action', 'Platformer', '2D']",E,"Aug 24, 2022","Flat Heroes is a minimalistic, super intense action game starring squares for 1 to 4 players. It features a delightful control that allows players to move around the scenario in a super fluid way allowing them to beat all the challenging scenarios that its cooperative mode offers. The game also features four completely different versus modes for players to compete against each other or against the AI, each mode highlighting a different set of skills. The graphic style is based on the latest graphic design trend, keeping a simple but direct aesthetic and polishing all the animations and transitions to create an eye candy experience.",0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Flat Kingdom: Paper's Cut Edition,Xbox One,Fat Panda Games,"['Action', 'Platformer', '2D']",E10+,"Apr  1, 2022","Flat Kingdom Paper’s Cut Edition is set in a beautiful 2D land, but now it’s threatened by 3D malice and chaos. A wise sorcerer created six magical jewels that kept the effects of the third dimension at bay, granting peace and prosperity. However, one day an evil masked thief named Hex disrupted the balance and made the chaos return.",0,No score yet,1,2,0,tbd,No user score yet,1,2,0
Flatland Vol.2,Xbox One,"QUByte Interactive, Minimol Games","['Action', 'Platformer', '2D']",E10+,"Jun 29, 2021",,0,No score yet,1,1,0,tbd,No user score yet,1,1,0
FlatOut 4: Total Insanity,Xbox One,"Strategy First, Kylotonn","['Racing', 'Arcade', 'Automobile']",T,"Mar 17, 2017","Flatout 4: Total Insanity elevates the level of hard hitting, fast paced action in the demolition derby style racing genre. The game offers bigger, louder, better and more outrageous stunts and collisions. Also, fans of the genre can still enjoy some of the popular classic stunts too, as FlatOut 4: Total Insanity offers something for FlatOut fans both new and familiar.",66,Mixed or average reviews,3,11,1,5.3,Mixed or average reviews,12,3,11
FlatOut 4: Total Insanity - Docks and Roll,Xbox One,Kylotonn,"['Racing', 'Arcade', 'Automobile']",,"Aug  7, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
FlatWarriors,Xbox One,ignite720,"['Action', 'Shooter', 'First-Person', 'Arcade']",,"Oct 26, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Flaws in the People We Love,Xbox One,Gersh Games LLC,"['Action', 'Shooter', 'First-Person', 'Arcade']",,"Apr 22, 2019","Flaws In The People We Love begins on January 2nd 2009, as every living thing vanished. Is Gone. Without a trace. This is a narrative, walking simulator where you uncover the mystery of what happened. There is a good narrative to the game as you progress thru, the main problem is the game is over almost as soon as you start it. While it starts quite beautifully, I had a little hope for the overall game. The game tells a deep story, but the game is a walking sim and walking to your goal while the story unfolds. Along the way you will encounter a few obstacles and make one decision. Not to ruin your play through I won't divulge anything to the story line. I also had performance issues even on an Xbox One X during my review of the game. This game or weekend project was developed by a single person and they primarily do this for fun on their spare time. It doesn't make the game great but it's free on the Xbox store to pick it up and experience the short jaunt it provides and think about the story and the deep message behind it. I do want to thank Gersh Games LLC for supporting the Xbox One and providing us an opportunity to play the game. Unfortunately the game is wicked short which is likely intended to be part of the message. Download it now for free from the Xbox Store as the developer seem just happy to have you experience the game for yourself.",0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Flewfie's Adventure,Xbox One,Valorware,"['Action', 'Platformer', '2D']",E10+,"Jun  1, 2022","One day, disaster strikes on the sweet, colorful world of Cutemellow - a cruel, angry cat named Uzzu and their swarm of monsters have invaded! Under their orders, they begin wreaking havoc on the once peaceful planet ...Who is Uzzu and what do they want? When they break into the best laboratory of Cutemellow, they take off with Scientist Snail's top secret experiments with one goal in mind: To take control over Cutemellow and all surrounding worlds!Join Flewfie on this epic adventure! Fly across the sticky Caramel Coves, the shimmering scenes of the Crystal Plains and sneak through the murky depths of the Abandosphere - and explore each world to discover many quests on your journey! With the help of your friends Scientist Snail, Bunn Bunn and Pinky Panda, can you put an end to the chaos and stop Uzzu?",0,No score yet,1,0,0,tbd,No user score yet,1,0,0
Flinthook,Xbox One,Tribute Games,"['Action', 'Platformer', '2D']",E10+,"Apr 18, 2017","This game is a lot of fun, it is pretty much a rogue-lite but without so much randomization dictating your current playthrough.  I almost beat the first boss (as well as the first three stages) without any upgrades.  However, with upgrades it made the process a lot easier while also adding more enemies and changing the overall stages a good bit.  I HIGHLY recommend this on the Switch but it can be good fun where ever you end up picking it up.",79,Generally favorable reviews,6,0,0,5.7,Mixed or average reviews,3,0,3
Flip the Buddy,Xbox One,Pix Arts,"['Action', 'Platformer', '2D']",E,"Apr 20, 2020","Help your new buddies to go through increasingly difficult jumping levels.Rather than kick the buddy, here you flip the buddy!You may flip it one or two times in a row, but you have to make sure it will always land on some piece of furniture. If your buddy fall on floor, game over!Simple but very addictive, this game will let you choose your buddy character and will bring your hours of casual fun!",0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Flippin Kaktus,Xbox One,rage++,"['Action', 'Platformer', '2D']",T,"May 12, 2022","Flippin Kaktus is a brutal action-driven vendetta featuring a spiky hero with the thorny past and rage outbreaks combat style. When the vicious drug cartel raids his home, he breaks bad in a hardcore journey to save his foster family.Reveal the dark side of the wacky 80s punk and flip the switch to obliterate anyone in his path.",0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Flipping Death,Xbox One,Zoink!,"['Action', 'Action Adventure', 'General']",T,"Aug  7, 2018","The hint system might be a good idea for some I found it made the game way too easy because instead of giving you an hint it basically tells you what to do. Most of the puzzles in the game fail to pack a punch and I would’ve liked to have seen a little more in terms of variety here. Does Flipping Death do enough to get a recommendation from me. Zoink Games have delivered quite a few memorable experiences and as far as developers go they’re definitely one of my favourites. As you can imagine then I was very excited to get to grips with Flipping Death and thankfully it didn’t disappoint. In fact Flipping Death could be the best game that Zoink Games has done so far, which is no small feat considering the amount of successes they have under their belt. Without a doubt this game does more than enough to get a recommendation from me because it has a lot of charm dotted in a number of areas and when the game is in full flow both the story and gameplay are excellent.",79,Generally favorable reviews,6,1,0,6.3,Mixed or average reviews,2,1,1
Flockers,Xbox One,Team17,"['Puzzle', 'Action']",T,"Sep 19, 2014","Flockers is like Lemmings with sheep. For the first hours, its complex puzzles are a lot of fun and very addictive. But Flockers is neither innovative, nor iconic. Just an average experience.",65,Mixed or average reviews,1,9,0,5.0,Mixed or average reviews,1,5,3
Floor Kids,Xbox One,Merj Media,"['Action', 'Rhythm', 'Dancing']",,"Nov 27, 2018","Floor Kids is a new breakdance battle game featuring unique freestyle gameplay, rhythm challenges, and multiplayer sessions. Discover stylized hand-drawn graphics by award-winning animator JonJon set to an original soundtrack by world-renowned scratch DJ/producer Kid Koala. Innovative controls allow you the freedom to play the way you like with a dynamic scoring system that rewards your moves based on musicality, originality, and style. Build up your crew of bboys and bgirls, unlocking new characters and locations as you cross the city, busting hundreds of different moves and countless combinations on your journey from the corner to the club. Bring Your Skills. Build Your Crew. Find Your Style.",0,No score yet,0,2,0,tbd,No user score yet,0,1,0
Floppy Knights,Xbox One,Rose City Games,"['Strategy', 'Turn-Based', 'Card Battle']",E10+,"May 24, 2022","Hey there, humans. It's me, Carlton! Phoebe's most trusted friend... and coolest arm, if I do say so myself.Now, who's Phoebe, you ask? She's a talented inventor and programmer with a taste for the finer things in life and prefers to work smarter, not harder. Her mission: save up enough cash to finally move outta her parents' place.That's where I come in! Phoebe created me, her bionic arm and best friend, to help her achieve her goals. Not only am I brilliant, handsome, and funny, but I've also got a neat trick up my sleeve - I can take regular old floppy disks and turn them into these handy-dandy projections we call ""Floppy Knights!"" They're super useful for just about any task especially when it's time to throw down on the battlefield.With the help of our new buddies, the occasional odd job has turned into a steady side hustle... but things are getting a bit more intense than we bargained for! Bigger and badder monsters keep popping up and now Phoebe's not so sure about this whole ""hero"" role... but I'm getting ahead of myself. Let's chat about all the sweet stuff you'll get to do in the game!",0,No score yet,1,0,0,tbd,No user score yet,1,0,0
Flower Shop: Summer In Fairbrook,Xbox One,Winter Wolves Game Studio,"['Action', 'Simulation', 'General', 'Virtual', 'Virtual Life']",T,"Apr 15, 2022","Struggling student Steve is shipped off by his dad to his uncle’s farm for the summer so he can learn responsibility. Take control of Steve as he spends a summer in Fairbook, working on the farm, making new friends, and maintaining old relationships. You can raise and sell your own crops, spend time with local girls, and schedule activities for your week in advance. The game features nine different endings that change based on your decisions throughout the game. Will Steve become a good, responsible farmer, find love, or both?",0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Flowers by POWGI,Xbox One,Lightwood Games,"['General', 'Puzzle', 'Logic']",E,"Oct 27, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Flowing Lights,Xbox One,gFaUmNe,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",,"May  7, 2021","Flowing Lights is an Arcade Puzzle Shooter. Each fight is a puzzle. Attack and... Fail! ...Think back... try again! Got it? Improve with each try, there is always a smarter way to win! Thanks to a unique system of terrain and physics, bullets flow like a liquid and create new and gripping gameplay situations. The goal is not only to destroy all enemies but also to find the right tactic to do so!",70,Mixed or average reviews,2,2,0,tbd,No user score yet,1,0,0
Flowlines VS,Xbox One,Baltoro Games,"['Puzzle', 'General']",E,"Jul 30, 2021","If you like classic puzzle video games for 1 or 2 players... we have tons of stuff for you! Inspired by the very best in the genre, Flowlines Vs. aims at becoming one of the most important party games there is. We want players to solve puzzles, to compete with others while doing so, and to play - everywhere and with everyone. Pair up all the matching sockets on the board by drawing continuous lines, without crossing over other lines or branching off. Cover the entire board while connecting all of the sockets!Keep an eye out on time-limited stages, or on the limit on moves you can make per stage!",0,No score yet,0,1,0,tbd,No user score yet,0,0,1
Fluffy Cubed,Xbox One,Naoka Games,"['Puzzle', 'General']",E,"Feb 17, 2022",,0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Fluffy Horde,Xbox One,Turtle Juice,"['Strategy', 'Real-Time', 'General']",E10+,"Dec 23, 2022","Fluffy Horde is a 2D side-scrolling hybrid between real-time strategy and tower defense. The game revolves around a magical hyper-breeding bunny horde created by a misunderstood Shaman wanderer. After having a dwelling denied in all three kingdoms, the Shaman is willing to take over all of them by force. Can you stop the Fluffy Horde?",0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Flupp The Fish,Xbox One,GbR Thomas Claus und Frank Menzel,"['Action', 'General']",,"May 21, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Flutter Bombs,Xbox One,"Earthborn Interactive, LLC","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",,"Apr 12, 2019","Flutter bombs really impressed me at the start as a huge fan of twin stick shooters, but the longer I played I wanted more from the game and was quite disappointed in the length of the game outside of the achievement to hunt down. The butterflies and insects theme was quite cool but the lack of feeling a real difference in my gameplay fell short as I unlocked each new skin and the strengths behind it. At its core this game is a top-down twin-stick shooter and while it isn’t the best game I’ve ever played in this genre it’s still a game that provides you with a lot of fun and enjoyable moments. The game has a good difficulty setting for the general public but leave the true twin stick fan unchallenged. While you don’t really get frustrated you will still find it to get a little repetitive though especially if played on your own so I recommend that you take control of your butterfly in co-op to have some pure mayhem and fun with others..  Flutter Bombs may lack in a few areas but it definitely still gets more right than it gets wrong and if you’re looking for a fun yet simple twin-stick shooter then you can easily do worse than this game. It's priced fairly and overall not a bad game it is just missing a bit of wow factor. That being said I still recommend it as there is plenty of fun and challenging achievements in game to keep you coming back for more.",0,No score yet,0,2,0,tbd,No user score yet,0,2,0
Fly The Bird,Xbox One,Pix Arts,"['Simulation', 'Flight', 'Civilian']",E,"Feb 17, 2020","Have you ever dreamed to fly like a bird?Feel the freedom to fly over beautiful landscape in this bird flight simulator. Master the art of flying by going form ring doors to ring doors successfully.Served by beautiful graphics and animations as well as emotional soaring musics, this never-ending flying simulation will bring you hours of peaceful and relaxing gaming.",0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Fly.Die.Repeat.,Xbox One,Poor Cat,"['Racing', 'Arcade', 'Futuristic']",,"Sep 17, 2018",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Fly.Die.Repeat. 2,Xbox One,Poor Cat,"['Racing', 'Arcade', 'Futuristic']",,"Nov 10, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Flying Fish,Xbox One,Mautilus s.r.o.,"['Action', 'Arcade']",,"Nov 24, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Flying Soldiers,Xbox One,Wildsphere,"['Puzzle', 'Action']",,"Aug  5, 2022","Get ready to command an odd squad of fun birds and devise a plan to bring them safe and sound to the end of the battlefield. An outlandish puzzle game that will challenge your mind to make these greenhorn recruits into brave soldiers. Not everything is as it seems in this fun game, because these ""flying soldiers"" can hardly glide a few inches and they don't exactly have the abilities to go into battle. So, it's no surprise that, with squads made up of these ""characters"", they wouldn't be able to get themselves out of the mess they're in. Their only hope lies in your tactical skills to help them advance.Spikes, traps, electric fences, and rings of fire are just some of the many dangers these daredevil soldiers must avoid over a total of 45 missions. You'll find yourself with three types of birds with different skills, but even the boldest won't make it through without your help.",0,No score yet,0,1,0,tbd,No user score yet,0,1,0
